925,2004-02-11 00:00:00,none,none,1,1.33,548,2000-12-17 00:00:00,180.0,70.0,1,3.15,2024-08-11 00:00:00

none,none,none,none,1,1.03,489,1996-02-06 00:00:00,none,none,1,10.3,2024-08-11 00:00:00

none,none,none,none,1,1.02,241,1998-12-14 00:00:00,180.0,73.0,1,12.5,2024-08-11 00:00:00

1019,2001-10-20 00:00:00,183.0,77.0,0,1.53,534,1994-05-25 00:00:00,183.0,73.0,1,2.41,2024-08-11 00:00:00

701,2001-05-30 00:00:00,none,none,1,1.27,247,2001-12-05 00:00:00,none,none,1,3.5,2024-08-11 00:00:00

702,2004-08-09 00:00:00,none,none,1,1.47,362,2000-03-30 00:00:00,none,none,1,2.53,2024-08-11 00:00:00

451,2001-03-23 00:00:00,none,none,1,3.21,752,2002-02-19 00:00:00,none,none,1,1.31,2024-08-11 00:00:00

427,2002-06-14 00:00:00,none,none,0,5.22,832,2007-01-07 00:00:00,none,none,1,1.14,2024-08-11 00:00:00

450,2004-04-05 00:00:00,none,none,1,2.25,443,2004-09-29 00:00:00,none,none,1,1.58,2024-08-11 00:00:00

630,2001-03-23 00:00:00,none,none,1,2.86,1191,2005-06-25 00:00:00,none,none,1,1.38,2024-08-11 00:00:00

383,2004-03-29 00:00:00,none,none,1,3.33,704,2002-06-14 00:00:00,183.0,72.0,1,1.29,2024-08-11 00:00:00

1574,1995-07-20 00:00:00,170.0,71.0,1,1.11,400,1995-01-13 00:00:00,175.0,70.0,1,6.15,2024-08-11 00:00:00

718,1997-12-09 00:00:00,none,none,1,1.2,406,2003-11-19 00:00:00,none,none,1,4.23,2024-08-11 00:00:00

none,1995-02-27 00:00:00,none,none,1,1.84,1574,1989-11-30 00:00:00,183.0,78.0,1,1.23,2024-08-11 00:00:00

850,1995-10-29 00:00:00,none,none,1,1.44,334,2000-05-30 00:00:00,191.0,81.0,1,2.65,2024-08-11 00:00:00

646,1990-05-30 00:00:00,185.0,82.0,0,1.81,494,1997-09-23 00:00:00,none,none,1,1.9,2024-08-11 00:00:00

1074,2006-12-03 00:00:00,none,none,1,1.18,439,2002-09-11 00:00:00,none,none,1,4.46,2024-08-11 00:00:00

22,2000-07-05 00:00:00,193.0,75.0,1,3.02,24,1999-08-05 00:00:00,196.0,78.0,1,1.39,2024-08-12 00:00:00

12,1997-05-17 00:00:00,185.0,82.0,1,4.75,32,2002-05-06 00:00:00,none,71.0,1,1.19,2024-08-12 00:00:00

483,1996-03-05 00:00:00,none,none,1,1.34,187,1997-01-24 00:00:00,191.0,78.0,1,3.11,2024-08-12 00:00:00

205,1999-03-02 00:00:00,180.0,79.0,1,1.66,184,1997-09-16 00:00:00,none,none,1,2.14,2024-08-12 00:00:00

305,1996-10-18 00:00:00,193.0,80.0,1,1.19,115,1995-06-02 00:00:00,188.0,82.0,1,4.43,2024-08-12 00:00:00

75,1996-06-09 00:00:00,185.0,76.0,1,1.87,128,2004-05-11 00:00:00,none,none,1,1.85,2024-08-12 00:00:00

141,2002-01-04 00:00:00,none,none,0,1.28,60,1997-08-07 00:00:00,185.0,75.0,1,3.49,2024-08-12 00:00:00

150,1997-06-30 00:00:00,175.0,65.0,1,1.46,103,2001-06-01 00:00:00,none,none,0,2.61,2024-08-12 00:00:00

67,1997-02-01 00:00:00,183.0,75.0,1,3.67,133,2001-04-21 00:00:00,none,none,1,1.26,2024-08-12 00:00:00

212,2001-12-02 00:00:00,183.0,74.0,1,2.03,264,2001-05-11 00:00:00,175.0,65.0,1,1.73,2024-08-12 00:00:00

901,2005-06-17 00:00:00,none,none,1,1.18,113,1987-12-26 00:00:00,183.0,72.0,1,4.48,2024-08-12 00:00:00

108,2001-01-07 00:00:00,none,none,1,1.35,287,1993-09-04 00:00:00,185.0,85.0,1,3.03,2024-08-12 00:00:00

110,1997-07-14 00:00:00,185.0,82.0,1,1.53,52,1990-12-07 00:00:00,180.0,70.0,1,2.42,2024-08-12 00:00:00

145,2006-08-21 00:00:00,185.0,73.0,1,2.25,125,1995-01-25 00:00:00,191.0,86.0,1,1.59,2024-08-12 00:00:00

1146,1999-01-21 00:00:00,183.0,78.0,1,1.48,554,1996-06-04 00:00:00,178.0,72.0,1,2.52,2024-08-12 00:00:00

194,2002-08-17 00:00:00,none,none,1,1.43,159,1996-06-24 00:00:00,196.0,88.0,0,2.71,2024-08-12 00:00:00

552,1997-04-07 00:00:00,198.0,75.0,1,1.5,384,1997-01-01 00:00:00,180.0,71.0,1,2.47,2024-08-12 00:00:00

none,1997-04-24 00:00:00,188.0,89.0,1,1.75,257,1995-11-15 00:00:00,196.0,81.0,1,1.99,2024-08-12 00:00:00

345,1998-06-07 00:00:00,none,none,1,1.52,242,2002-12-21 00:00:00,none,none,1,2.42,2024-08-12 00:00:00

354,1998-05-07 00:00:00,183.0,80.0,1,2.24,307,2001-04-24 00:00:00,none,none,1,1.63,2024-08-12 00:00:00

215,2001-09-18 00:00:00,180.0,70.0,1,2.42,278,1999-07-16 00:00:00,191.0,82.0,1,1.53,2024-08-12 00:00:00

468,2003-11-12 00:00:00,none,none,0,1.46,463,2000-07-06 00:00:00,none,none,1,2.59,2024-08-12 00:00:00

204,1992-01-31 00:00:00,185.0,80.0,0,2.04,265,2005-07-19 00:00:00,none,none,1,1.72,2024-08-12 00:00:00

1379,2003-10-12 00:00:00,none,none,1,1.24,1170,2002-02-02 00:00:00,none,none,1,3.63,2024-08-12 00:00:00

1461,2001-12-26 00:00:00,none,none,1,1.38,1088,2004-02-21 00:00:00,none,none,1,2.77,2024-08-12 00:00:00

none,none,none,none,1,1.32,none,2006-04-05 00:00:00,none,none,1,3.1,2024-08-12 00:00:00

1414,1997-04-27 00:00:00,none,none,0,1.18,609,2005-09-22 00:00:00,none,none,1,4.3,2024-08-12 00:00:00

1243,2005-06-23 00:00:00,none,none,1,1.68,1411,1997-10-01 00:00:00,185.0,78.0,1,2.04,2024-08-12 00:00:00

1441,2005-04-18 00:00:00,none,none,1,1.52,1248,1999-08-17 00:00:00,none,none,1,2.36,2024-08-12 00:00:00

none,2005-12-14 00:00:00,none,none,1,1.04,320,1992-10-27 00:00:00,178.0,69.0,1,8.79,2024-08-12 00:00:00

1461,2005-11-04 00:00:00,none,none,1,1.76,1716,none,none,none,1,1.92,2024-08-12 00:00:00

none,none,none,none,0,1.42,1531,2005-04-19 00:00:00,none,none,1,2.61,2024-08-12 00:00:00

452,1998-06-27 00:00:00,none,none,1,2.57,628,1999-07-01 00:00:00,none,none,1,1.43,2024-08-12 00:00:00

none,2005-01-01 00:00:00,none,none,1,1.1,1216,2004-03-23 00:00:00,none,none,1,5.92,2024-08-12 00:00:00

1360,2005-11-11 00:00:00,none,none,1,1.06,359,2001-05-18 00:00:00,188.0,80.0,1,7.21,2024-08-12 00:00:00

none,none,none,none,1,1.08,none,none,none,none,1,7.0,2024-08-12 00:00:00

none,none,none,none,1,1.33,none,none,none,none,1,3.25,2024-08-12 00:00:00

none,none,none,none,1,1.62,none,none,none,none,1,2.2,2024-08-12 00:00:00

none,none,none,none,1,2.0,none,2003-02-04 00:00:00,none,none,1,1.73,2024-08-12 00:00:00

none,2004-01-01 00:00:00,none,none,1,2.2,none,none,none,none,1,1.62,2024-08-12 00:00:00

none,none,none,none,1,2.0,1513,1996-06-13 00:00:00,none,none,1,1.73,2024-08-12 00:00:00

none,none,none,none,1,1.83,1781,2006-01-01 00:00:00,none,none,1,1.83,2024-08-12 00:00:00

none,none,none,none,1,1.73,1634,none,none,none,1,2.0,2024-08-12 00:00:00

none,none,none,none,1,1.57,none,none,none,none,1,2.25,2024-08-12 00:00:00

none,none,none,none,1,1.33,none,none,none,none,1,3.25,2024-08-12 00:00:00

none,2005-01-01 00:00:00,none,none,1,1.03,938,1996-09-24 00:00:00,183.0,69.0,1,10.0,2024-08-12 00:00:00

none,1997-03-08 00:00:00,none,none,1,none,none,1996-09-05 00:00:00,none,none,1,none,2024-08-12 00:00:00

none,none,none,none,1,none,1087,1994-10-11 00:00:00,170.0,66.0,1,none,2024-08-12 00:00:00

1490,2006-10-31 00:00:00,none,none,1,none,942,1999-09-27 00:00:00,none,none,1,none,2024-08-12 00:00:00

1697,1998-05-18 00:00:00,none,none,1,none,1781,none,none,none,1,none,2024-08-12 00:00:00

none,2007-01-01 00:00:00,none,none,1,1.04,920,1997-10-03 00:00:00,183.0,72.0,0,9.0,2024-08-12 00:00:00

none,2003-09-14 00:00:00,none,none,1,none,1741,1988-05-18 00:00:00,180.0,75.0,1,none,2024-08-12 00:00:00

964,1999-01-31 00:00:00,175.0,67.0,1,none,1627,2004-12-19 00:00:00,none,none,1,none,2024-08-12 00:00:00

73,2001-02-23 00:00:00,178.0,68.0,1,1.73,111,1998-08-29 00:00:00,183.0,76.0,1,2.05,2024-08-12 00:00:00

131,1995-04-16 00:00:00,178.0,73.0,1,1.72,41,2004-08-25 00:00:00,none,none,1,2.09,2024-08-12 00:00:00

68,1996-04-06 00:00:00,188.0,84.0,1,1.68,36,1997-02-19 00:00:00,185.0,75.0,1,2.15,2024-08-12 00:00:00

53,1995-05-11 00:00:00,191.0,76.0,1,2.68,62,1997-05-05 00:00:00,183.0,76.0,1,1.45,2024-08-12 00:00:00

104,1992-02-08 00:00:00,188.0,82.0,1,2.11,70,1999-04-19 00:00:00,175.0,68.0,0,1.69,2024-08-12 00:00:00

63,2002-08-23 00:00:00,none,none,1,1.57,69,1995-09-27 00:00:00,170.0,64.0,0,2.33,2024-08-12 00:00:00

166,none,175.0,59.0,1,2.64,198,1998-04-06 00:00:00,185.0,82.0,1,1.46,2024-08-12 00:00:00

none,2000-05-01 00:00:00,none,none,1,none,1574,none,none,none,1,none,2024-08-12 00:00:00

1204,2000-06-21 00:00:00,none,none,1,none,1490,2001-08-01 00:00:00,178.0,70.0,1,none,2024-08-12 00:00:00

none,none,none,none,1,1.97,1634,2005-01-01 00:00:00,none,none,1,1.69,2024-08-12 00:00:00

none,1998-09-25 00:00:00,none,none,1,1.06,1076,1999-04-12 00:00:00,175.0,68.0,1,7.25,2024-08-12 00:00:00

none,2001-03-10 00:00:00,none,none,1,2.43,none,2001-09-20 00:00:00,none,none,1,1.47,2024-08-12 00:00:00

none,2008-01-01 00:00:00,none,none,1,1.04,1423,1998-05-22 00:00:00,none,none,1,8.25,2024-08-12 00:00:00

1167,2007-09-03 00:00:00,none,none,1,2.52,1215,2005-06-08 00:00:00,none,none,1,1.44,2024-08-12 00:00:00

none,2000-02-16 00:00:00,none,none,1,1.93,none,2006-01-01 00:00:00,none,none,1,1.73,2024-08-12 00:00:00

1863,2000-01-23 00:00:00,none,none,1,1.25,948,2002-08-09 00:00:00,none,none,1,3.49,2024-08-12 00:00:00

none,none,none,none,1,1.08,1863,2000-06-27 00:00:00,none,none,1,5.75,2024-08-12 00:00:00

1953,1999-12-10 00:00:00,none,none,1,2.23,none,2005-01-01 00:00:00,none,none,1,1.56,2024-08-12 00:00:00

2055,1996-01-22 00:00:00,none,none,0,1.69,1503,2007-03-28 00:00:00,none,none,1,1.98,2024-08-12 00:00:00

1697,1999-08-02 00:00:00,none,none,1,1.61,1277,2001-04-10 00:00:00,none,none,1,2.12,2024-08-12 00:00:00

2102,2006-01-04 00:00:00,none,none,0,1.69,none,2003-09-20 00:00:00,none,none,1,1.98,2024-08-12 00:00:00

none,2001-01-01 00:00:00,none,none,1,1.08,1340,2003-07-29 00:00:00,none,none,1,5.92,2024-08-12 00:00:00

